sex,kanji,hiragana,romaji
Male,日下部威雄,くさかべたけお,kusakabe takeo
Female,吉住梨彩,よしずみりさ,yoshizumi risa
Female,永岡彬乃,ながおかあきの,nagaoka akino
Female,唐沢方子,からさわのりこ,karasawa noriko
Male,庄子忠男,しょうじただお,shouji tadao
Female,白浜亜己子,しらはまあきこ,shirahama akiko
Male,荒谷玄晃,あらやはるあき,araya haruaki
Female,新村訓子,にいむらくにこ,niimura kuniko
Male,森山丈友,もりやまたけとも,moriyama taketomo
Male,高宮一峰,たかみやかずお,takamiya kazuo
Female,上地絵里華,じょうちえりか,jouchi erika
Female,浜中通子,はまなかのぶこ,hamanaka nobuko
Female,曽我莉里,そがりさ,soga risa
Male,松林道顕,まつばやしみちあき,matsubayashi michiaki
Female,柳下志歩子,やなぎしたしほこ,yanagishita shihoko
Female,岩瀬智大,いわせちひろ,iwase chihiro
Male,福士誠治,ふくしせいじ,fukushi seiji
Male,草間輔,くさまたすく,kusama tasuku
Male,伊勢希雄,いせのりお,ise norio
Female,中村恵令,なかむらえり,nakamura eri
Female,吉崎安重,よしざきやすえ,yoshizaki yasue
Female,真島麻穂,まじままほ,majima maho
Female,田尻仁美,たしりさとみ,tashiri satomi
Male,千葉堂照,ちばたかてる,chiba takateru
Female,国吉礼代,くによしさちよ,kuniyoshi sachiyo
Male,増山任男,ますやまただお,masuyama tadao
Male,梶谷晋之,かじたにのぶゆき,kajitani nobuyuki
Male,鳥山剛史,とりやまたかのり,toriyama takanori
Female,荒史寿子,あれしずこ,are shizuko
Female,岩崎比美,いわさきひとみ,iwasaki hitomi
Female,吉本知美,よしもとさとみ,yoshimoto satomi
Male,猪野博己,いのひろき,ino hiroki
Female,鶴見佐都紀,つるみさつき,tsurumi satsuki
Female,北沢信惠,きたざわのぶえ,kitazawa nobue
Male,辻野俊郎,つじのとしお,tsujino toshio
Male,吉良秀晶,きらひであき,kira hideaki
Female,河西砂生里,かさいさおり,kasai saori
Male,大出朋欣,おおいでともひろ,ooide tomohiro
Male,手塚隆普,てづかたかゆき,teduka takayuki
Female,江尻智浩,えじりちひろ,ejiri chihiro
Female,松井葉瑠香,まついはるか,matsui haruka
Male,河野公章,こうのひろあき,kouno hiroaki
Male,東海林修也,しょうじなおや,shouji naoya
Male,国吉公章,くによしきみあき,kuniyoshi kimiaki
Female,岡祥枝,おかさちえ,oka sachie
Female,雨宮利都子,あまみやりつこ,amamiya ritsuko
Female,梅澤妥加子,うめざわたかこ,umezawa takako
Male,安田剛樹,やすだごうき,yasuda gouki
Female,半田果代子,はんだかよこ,handa kayoko
Male,木暮聡矢,こぐれとしや,kogure toshiya
Female,中道親子,ちゅうどうちかこ,chuudou chikako
Female,新村喜利子,にいむらきりこ,niimura kiriko
Male,郡司惣介,ぐんしそうすけ,gunshi sousuke
Female,下平稚笑美,しもだいらちえみ,shimodaira chiemi
Male,尾崎公姫,おざきこうき,ozaki kouki
Female,綾部永倫子,あやべえりこ,ayabe eriko
Female,丹羽晴香,にわきよか,niwa kiyoka
Female,嵯峨菜桜子,さがなおこ,saga naoko
Male,沢村希賢,さわむらきよし,sawamura kiyoshi
Female,進藤温日,しんどうはるか,shindou haruka
Male,岩下空高,いわしたあきたか,iwashita akitaka
Female,菊池志津香,きくちしずか,kikuchi shizuka
Female,高原佐千枝,こうげんさちえ,kougen sachie
Male,木口尚伸,きぐちひさのぶ,kiguchi hisanobu
Male,上西晶,うえにしあきら,uenishi akira
Male,曽根治規,そねはるき,sone haruki
Female,岸本早知世,きしもとさちよ,kishimoto sachiyo
Female,宮澤由嘉,みやざわゆか,miyazawa yuka
Male,間宮誠寛,まみやともひろ,mamiya tomohiro
Female,今田佳蓉子,いまだかよこ,imada kayoko
Female,畠山千恵弥,はたけやまちえみ,hatakeyama chiemi
Female,喜田訓子,きだくにこ,kida kuniko
Female,矢沢恵子,やざわえいこ,yazawa eiko
Male,上岡大軌,かみおかひろき,kamioka hiroki
Female,永田那那子,ながたななこ,nagata nanako
Male,新田聖次,しんでんせいじ,shinden seiji
Female,中垣智理,なかがきちさと,nakagaki chisato
Male,川添裕紀彦,かわぞえゆきひこ,kawazoe yukihiko
Male,橋爪成之,はしづめしげゆき,hashidume shigeyuki
Female,徳丸千誉子,とくまるちえこ,tokumaru chieko
Male,奥原明克,おくはらあきよし,okuhara akiyoshi
Female,長岡智亜希,ながおかちあき,nagaoka chiaki
Female,伊達知克子,だてちかこ,date chikako
Male,正田一歩,しょうだかずふみ,shouda kazufumi
Male,塩谷孝容,しおやたかひろ,shioya takahiro
Male,倉本正弘,くらもとまさひろ,kuramoto masahiro
Female,山浦千重,やまうらちえ,yamaura chie
Male,糸井保喜,いといやすよし,itoi yasuyoshi
Male,水田高啓,すいでんたかひろ,suiden takahiro
Male,中西寿朗,なかにしとしあき,nakanishi toshiaki
Male,迫茂壽,はさましげひさ,hasama shigehisa
Male,竹下高紀,たけしたたかのり,takeshita takanori
Female,秋吉左樹子,あきよしさきこ,akiyoshi sakiko
Female,的場和香奈,まとばわかな,matoba wakana
Female,大杉矩美子,おおすぎくみこ,oosugi kumiko
Male,中畑知倫,なかはたとものり,nakahata tomonori
Male,佐原宏勇,さはらひろとし,sahara hirotoshi
Male,米澤衡俊,よねざわひでとし,yonezawa hidetoshi
Female,檜山利嘉子,ひやまりかこ,hiyama rikako
Female,尾関奈尚美,おぜきなおみ,ozeki naomi
Female,増子絵利奈,ましこえりな,mashiko erina
Female,津島真規子,つしままきこ,tsushima makiko
Female,石丸延子,いしまるえいこ,ishimaru eiko
Female,佐々木愛希穂,ささきあきほ,sasaki akiho
Female,関根惠理奈,せきねえりな,sekine erina
Male,村木利方,むらきとしまさ,muraki toshimasa
Female,井藤朱桜,いふじさくら,ifuji sakura
Female,植野抄緒理,うえのしおり,ueno shiori
Female,勝又穂歩,かつまたあきほ,katsumata akiho
Male,古沢京,ふるさわたかし,furusawa takashi
Female,柳谷日可里,やなぎやひかり,yanagiya hikari
Male,矢口暢人,やぐちまさと,yaguchi masato
Male,田代僚二,たしろりょうじ,tashiro ryouji
Male,小橋和寛,こばしかつひろ,kobashi katsuhiro
Male,杉谷朝善,すぎたにともよし,sugitani tomoyoshi
Male,田辺恭崇,たなべやすたか,tanabe yasutaka
Male,大高敬士,おおたかけいじ,ootaka keiji
Male,浜中秀恭,はまなかひでたか,hamanaka hidetaka
Male,長田治貴,おさだはるき,osada haruki
Female,西森絵意子,にしもりえいこ,nishimori eiko
Female,藤野香王莉,ふじのかおり,fujino kaori
Female,宮尾瞳毛子,みやおともこ,miyao tomoko
Female,粟野志穂子,あわのしほこ,awano shihoko
Female,大原委巳,おおはらともみ,oohara tomomi
Female,角谷奈都恵,つのたになつえ,tsunotani natsue
Female,泉知聖,いずみさとみ,izumi satomi
Male,小久保央昭,こくぼひさあき,kokubo hisaki
Female,増田砂音里,ますださおり,masuda saori
Female,夏目瑛乃,なつめあきの,natsume akino
Female,梅野和葉,うめのかずは,umeno kazuha
Male,中里好亮,なかざとよしあき,nakazato yoshiaki
Female,平岡栞莉,ひらおかしおり,hiraoka shiori
Male,小寺盛雄,こでらしげお,kodera shigeo
Female,杉原喜代巳,すぎはらきよみ,sugihara kiyomi
Male,高城亙児,たかぎこうじ,takagi kouji
Female,梶谷恵利果,かじたにえりか,kajitani erika
Male,白浜湧太,しらはまゆうた,shirahama yuta
Female,小田島結加,おだじまゆいか,odajima yuika
Male,富山淳男,とやまあつお,toyama atsuo
Female,岩下圭子,いわしたけいこ,iwashita keiko
Male,山越篤慶,やまごえあつのり,yamagoe atsunori
Female,岡安千悦子,おかやすちえこ,okayasu chieko
Male,向田天秋,むこうだたかあき,mukouda takaki
Male,江島大剛,えじまつよし,ejima tsuyoshi
Female,竹下奈保美,たけしたなおみ,takeshita naomi
Male,安田智紹,やすだともあき,yasuda tomoaki
Male,谷本靖信,たにもとやすのぶ,tanimoto yasunobu
Male,中橋界斗,なかはしかいと,nakahashi kaito
Female,木戸桂衣,きどけい,kido kei
Male,迫理智,はさままさとし,hasama masatoshi
Female,畠中千奈都,はたなかちなつ,hatanaka chinatsu
Male,渡邊薫之,わたなべしげゆき,watanabe shigeyuki
Female,牛田香来,うしだかな,ushida kana
Female,小池紀詠,こいけきえ,koike kie
Female,花房映美里,はなぶさえみり,hanabusa emiri
Male,中条徳正,なかじょうのりまさ,nakajou norimasa
Female,長嶋暖水,ながしまはるみ,nagashima harumi
Female,古谷潤花,ふるやじゅんか,furuya junka
Female,土橋祐絵,どばしさちえ,dobashi sachie
Female,門脇圭奈,かどわきかな,kadowaki kana
Female,本郷左智枝,ほんごうさちえ,hongou sachie
Female,大屋智未,おおやさとみ,ooya satomi
Female,鹿島安岐,かしまあき,kashima aki
Female,難波五十鈴,なんばいすず,nanba isuzu
Male,若狭直宏,わかさなおひろ,wakasa naohiro
Male,柴机一,しばきいち,shiba kichi
Male,梶田洸平,かじたこうへい,kajita kouhei
Male,川上浩睦,かわかみひろのぶ,kawakami hironobu
Female,佐山仙恵,さやまひさえ,sayama hisae
Male,長岡強士,ながおかつよし,nagaoka tsuyoshi
Male,下平芳剛,しもだいらよしたけ,shimodaira yoshitake
Male,坂根多彦,さかねかずひこ,sakane kazuhiko
Female,飛田佐王里,とびたさおり,tobita saori
Female,赤坂枝里華,あかさかえりか,akasaka erika
Male,小野寺禎夫,おのでらよしお,onodera yoshio
Male,小堀紘之,こぼりひろし,kobori hiroshi
Female,田沢亜衣里,たざわあいり,tazawa airi
Female,粕谷亜希代,かすやあきよ,kasuya akiyo
Female,西島麻知子,にしじままちこ,nishijima machiko
Female,小寺妹佐美,こでらまさみ,kodera masami
Female,松野妃美子,まつのきみこ,matsuno kimiko
Female,岡野加麻利,おかのかおり,okano kaori
Male,片山利政,かたやまとしまさ,katayama toshimasa
Male,金井敬勝,かないひろかつ,kanai hirokatsu
Female,滝知歌子,たきちかこ,taki chikako
Male,板橋隼,いたばしつばさ,itabashi tsubasa
Male,大迫幸仁,おおさここうじ,oosako kouji
Male,仲村亮,なかむらたかし,nakamura takashi
Female,矢部参子,やべちかこ,yabe chikako
Male,今関雄真,いまぜきかずま,imazeki kazuma
Female,今岡佳容子,いまおかかよこ,imaoka kayoko
Female,小柴江位子,こしばえいこ,koshiba eiko
Female,尾形智啓,おがたちひろ,ogata chihiro
Female,松坂樹誉果,まつざかきよか,matsuzaka kiyoka
Female,藤島秋那,ふじしまあきな,fujishima akina
Male,芝田由輔,しばたゆうすけ,shibata yusuke
Female,赤石佐里美,あかいしさとみ,akaishi satomi
Female,牧夏央,まきなお,maki nao
Male,朝比奈正寿,あさひなまさのぶ,asahina masanobu
Male,宇野建志,うのけんし,uno kenshi
Female,内海彬乃,うちうみあきの,uchiumi akino
Male,宗像晃崇,しゅうぞうあきたか,shuuzou akitaka
Female,小山田靜麗,おやまだしずか,oyamada shizuka
Male,西崎巧士,にしざきたくじ,nishizaki takuji
Female,若井映立子,わかいえりこ,wakai eriko
Female,柳原茉千子,やなぎはらまちこ,yanagihara machiko
Male,真野友志,まのゆうし,mano yushi
Male,久野城裕,くのくにひろ,kuno kunihiro
Male,熊本祥晶,くまもとよしあき,kumamoto yoshiaki
Female,甲田砂渡子,こうたさとこ,kouta satoko
Male,高畑央貴,たかはたひろき,takahata hiroki
Female,谷口栄利香,たにぐちえりか,taniguchi erika
Female,松永千晶,まつながちか,matsunaga chika
Male,山野数憲,さんやかずのり,sanya kazunori
Male,田淵順二,たぶちじゅんじ,tabuchi junji
Female,細見波子,さいけんなみこ,saiken namiko
Male,赤嶺敏範,あかみねとしのり,akamine toshinori
Male,北野貴将,きたのたかゆき,kitano takayuki
Female,浜崎紗槻,はまざきさつき,hamazaki satsuki
Female,四方槙希子,しほうまきこ,shihou makiko
Female,下村海里,しもむらかいり,shimomura kairi
Male,井戸良通,いどよしみち,ido yoshimichi
Male,黒須強,くろすつとむ,kurosu tsutomu
Female,本郷裕絵,ほんごうひろえ,hongou hiroe
Female,松藤奈海子,まつふじなみこ,matsufuji namiko
Female,大山二美馨,おおやまふみか,ooyama fumika
Male,石津克亘,いしつかつのぶ,ishitsu katsunobu
Male,小関晶人,こせきまさと,koseki masato
Male,柿崎昌稔,かきざきまさとし,kakizaki masatoshi
Female,白崎阿伊,しらさきあい,shirasaki ai
Male,高桑浩正,たかくわこうせい,takakuwa kousei
Male,宮本茂昭,みやもとしげあき,miyamoto shigeaki
Female,後藤久宮子,ごとうくみこ,gotou kumiko
Male,岩淵雅裕,いわぶちまさひろ,iwabuchi masahiro
Male,松元江太,まつもとこうた,matsumoto kouta
Female,安岡保枝,やすおかやすえ,yasuoka yasue
Female,羽鳥匡子,はとりきょうこ,hatori kyouko
Female,福田香流,ふくだかおる,fukuda kaoru
Female,山村緋紗絵,さんそんひさえ,sanson hisae
Female,津久井千恵弥,つくいちえみ,tsukui chiemi
Male,牟田貴之,むたたかゆき,muta takayuki
Female,坂井絵未,さかいえみ,sakai emi
Female,豊岡啓恵,とよおかよしえ,toyooka yoshie
Male,臼井太門,うすいたかひろ,usui takahiro
Male,大池政保,おおいけまさやす,ooike masayasu
Female,矢内理律子,やないりつこ,yanai ritsuko
Male,浦豪耶,うらかつや,ura katsuya
Male,小笠原庸二,おがさわらようじ,ogasawara youji
Male,末松毅次,すえまつつよし,suematsu tsuyoshi
Female,新田眞衣,しんでんまい,shinden mai
Male,元木剛次,もときこうじ,motoki kouji
Female,上山地尋,かみやまちひろ,kamiyama chihiro
Female,大関美佐子,おおぜきひさこ,oozeki hisako
Male,山川正衛,やまかわまさひろ,yamakawa masahiro
Male,小宮山勝一,こみやままさかず,komiyama masakazu
Male,丸岡昂宏,まるおかたかひろ,maruoka takahiro
Male,国吉伊左生,くによしいさお,kuniyoshi isao
Female,竹之内士都子,たけのうちしずこ,takenouchi shizuko
Male,古本駿太,ふるほんしゅんた,furuhon shunta
Female,香取智江,かとりちえ,katori chie
Female,武内仰子,たけうちたかこ,takeuchi takako
Female,小菅知紗都,こすげちさと,kosuge chisato
Male,前原大元,まえはらひろと,maehara hiroto
Male,大賀盛一,たいがしげかず,taiga shigekazu
Female,寺門菜巳,じもんなみ,jimon nami
Male,中沢梢嗣,なかざわたかし,nakazawa takashi
Male,沼田勇市,ぬまたゆういち,numata yuichi
Male,武村任弘,たけむらたかひろ,takemura takahiro
Female,勝野浄香,かつのきよか,katsuno kiyoka
Female,平島丈実,ひらしまともみ,hirashima tomomi
Female,西尾咲樹子,にしおさきこ,nishio sakiko
Male,都築弘真,つづきひろなお,tsuduki hironao
Female,湯本美沙祈,ゆもとみさき,yumoto misaki
Male,斎木優敏,さいきまさとし,saiki masatoshi
Female,戸川乃美,とがわえみ,togawa emi
Female,岩井香卯月,いわいかづき,iwai kazuki
Male,湯田智士,ゆだともひと,yuda tomohito
Male,毛利亜希生,もうりあきお,mouri akio
Female,上条保江,かみじょうやすえ,kamijixyou yasue
Male,櫻井譲慈,さくらいじょうじ,sakurai jouji
Female,岩瀬裕恵,いわせひろえ,iwase hiroe
Female,原田希誉香,はらだきよか,harada kiyoka
Female,小室真枝,こむろさなえ,komuro sanae
Male,鈴木重経,すずきしげのり,suzuki shigenori
Male,前山紘輝,さきやまこうき,sakiyama kouki
Female,郡司真守美,ぐんしますみ,gunshi masumi
Female,木場梨津子,きばりつこ,kiba ritsuko
